week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews,synopsis,start_date
2010-02-21,39,17755740.0,A Behanding in Spokane,Gerald Schoenfeld Theatre,455335.0,933200.0,62.03,200.0,7340,1071,0.8567,0,8,"The hapless, volatile Carmichael has searched tirelessly for his missing hand, severed years before by a band of ruffians. His search culminates in an encounter with a small-time con couple who hope to profit from his desperate pursuit.",
2010-02-21,39,17755740.0,Looped,Lyceum Theatre,94462.0,323532.0,43.13,225.0,2190,916,0.5977,0,4,Looped depicts an actual 1965 recording session in which an intoxicated Tallulah Bankhead required eight hours to dub a single line from her final movie Die! Die! My Darling! while antagonizing the film editor assigned to the job.,
2010-02-21,39,17755740.0,Next Fall,Helen Hayes Theatre,102609.0,454300.0,31.88,200.0,3219,589,0.7807,0,7,"Next Fall depicts the five-year relationship of Luke, a devout Christian, and Adam, a confirmed atheist. Following a serious accident, Adam must reassess his views and seek support from an unexpected source.",
2010-02-28,40,14246757.0,All About Me,Henry Miller's Theatre,265727.0,823944.0,56.17,251.5,4731,1046,0.6461,0,7,"Song stylist Michael Feinstein performs standards, both old and new, while comic royalty Dame Edna attempts to remain queen of the realm.",
2010-03-07,41,15227616.0,Come Fly Away,Marquis Theatre,502367.0,1306795.0,56.98,250.0,8817,1587,0.7937,0,7,"In a dance revue conceived and choreographed by Twyla Tharp, four couples fall in and out of love in a song-and-dance filled nightclub showcasing more than 30 Frank Sinatra songs.",
2010-03-14,42,18747377.0,Million Dollar Quartet,Nederlander Theatre,156387.0,429975.0,59.64,250.0,2622,1215,0.7193,0,3,"Million Dollar Quartet recounts a legendary night in 1956 when Elvis Presley, Jerry Lee Lewis, Carl Perkins and Johnny Cash participated in a star-studded jam session at Sun Records in Memphis.",
2010-03-14,42,18747377.0,Red,John Golden Theatre,117328.0,340926.0,41.41,225.0,2833,804,0.8809,0,4,,
2010-03-14,42,18747377.0,The Addams Family,Lunt-Fontanne Theatre,1192213.0,1224895.0,113.63,300.0,10492,1519,0.9867,0,7,"In this original story, the macabre Addams family is put to the test when outsiders come to dinner, hurling Gomez, Morticia, Wednesday, Pugsley, Uncle Fester, Grandmama and Lurch headlong into a night that will change the family forever.",
2010-03-21,43,20836881.0,Sondheim on Sondheim,Studio 54,169004.0,316125.0,65.66,,2574,1004,0.8546,0,3,,
2010-03-28,44,20739849.0,American Idiot,St. James Theatre,568483.0,789425.0,86.61,175.0,6564,1709,0.7682,0,5,"In this musical adapted from Green Day's 2004 concept album of the same name, working-class characters — from the suburbs to the city to the Middle East — seek redemption in a world filled with frustration.",
2010-03-28,44,20739849.0,"Promises, Promises",Broadway Theatre,190790.0,214625.0,109.21,250.0,1747,1747,1.0,0,1,,
2010-04-11,46,22531015.0,Collected Stories,Samuel J. Friedman Theatre,60294.0,236600.0,41.47,,1454,650,0.5592,0,4,This drama limns the relationship between an aging writer and her up-and-coming student as they confront where the line between personal privacy and creative work should be drawn.,
2010-04-11,46,22531015.0,Enron,Broadhurst Theatre,213010.0,676100.0,61.92,250.0,3440,1178,0.584,0,5,Enron examines the collapse of the infamous Texas energy company in the 1990s in this theatrical interpretation of economic corruption.,
2010-04-25,48,22133464.0,Everyday Rapture,American Airlines Theatre,97803.0,652200.0,18.92,,5168,740,0.873,0,8,"In Everyday Rapture, Sherie Rene Scott recounts her life as a young woman on a psycho-sexual-spiritual journey from her Mennonite upbringing to a career in show business.",
2010-09-05,15,16669049.0,Mrs. Warren's Profession,American Airlines Theatre,134547.0,407625.0,41.66,,3230,740,0.873,0,5,"A young lady discovers that the mother who gave her such a high-toned upbringing is, in fact, the madam of a brothel. Far from being ashamed of her profession, Mrs. Warren defends it as the epitome of capitalism.",
2010-09-12,16,13382274.0,Brief Encounter,Studio 54,123695.0,554500.0,38.96,,3175,1004,0.6325,0,5,"Combining elements of Coward's beloved screenplay and the one-act play on which it was based, this new adaptation combines song and dance and imaginative projections to tell the story of a couple's unrequited love.",
2010-09-19,17,14602873.0,The Pitmen Painters,Samuel J. Friedman Theatre,189291.0,564744.0,49.28,,3841,650,0.7387,0,8,"The Pitmen Painters tells the story of a group of Ashington coal miners who, in 1934, hire a professor to teach an evening class in art appreciation.",
2010-09-26,18,16471177.0,A Life in the Theatre,Gerald Schoenfeld Theatre,344287.0,994752.0,59.27,250.0,5809,1071,0.678,0,8,"An older actor imparts his life's wisdom to a younger actor — and unexpectedly gets some back — in a series of short, comic backstage vignettes.",
2010-09-26,18,16471177.0,Bloody Bloody Andrew Jackson,Bernard B. Jacobs Theatre,281383.0,968790.0,48.44,190.0,5809,1078,0.6736,0,8,"A mix of historical fact and invention, Bloody Bloody Andrew Jackson uses the story of America's controversial seventh president to investigate the attraction and terrors of American populism, using a blend of outrageous comedy, anarchic theatricality and infectious emo rock.",
2010-09-26,18,16471177.0,Lombardi,Circle in the Square Theatre,89427.0,272550.0,51.16,200.0,1748,790,0.7376,0,3,,
2010-10-10,20,19984869.0,Driving Miss Daisy,John Golden Theatre,365275.0,375790.0,124.67,300.0,2930,804,0.9111,0,4,"Set against a backdrop of changing world events between 1948 and 1973, a fiesty Southern widow and her proud but soft-spoken black chauffeur journey from suspicion and mistrust to respect and deep-rooted affection.",
2010-10-10,20,19984869.0,The Scottsboro Boys,Lyceum Theatre,174965.0,589074.0,48.74,250.0,3590,918,0.6518,0,6,A stirring new musical that explores the infamous 1930s Scottsboro Case in which a group of African-American teenagers is falsely accused of a terrible crime — ultimately provoking national outrage that sparked the American Civil Rights movement.,
2010-10-10,20,19984869.0,Women on the Verge of a Nervous Breakdown,Belasco Theatre,225233.0,397720.0,61.66,,3653,1002,0.9114,0,4,"Based on Pedro Almodóvar's 1988 film, the musical considers the plight of an actress whose lover has left her, setting into motion dizzying complications, farcical comedy and some pretty potent gazpacho.",
2010-10-24,22,21448480.0,A Free Man of Color,Vivian Beaumont Theater,89433.0,208950.0,55.0,,1626,1043,0.7795,0,2,"Set in New Orleans in 1802, the play concerns Jacques Cornet, a new-world Don Juan and the wealthiest inhabitant of this sexually charged and racially progressive city. All is well in his paradise until history intervenes, setting off a chain of events that no one realizes is about to splinter the world.",
2010-10-24,22,21448480.0,Colin Quinn: Long Story Short,Helen Hayes Theatre,60699.0,217780.0,37.96,150.0,1599,587,0.681,0,4,"Charting a course from the excess of ancient Rome to WalMart/Costco/Best Buy, Quinn proves that the forces undermining the American empire are as old as time.",
2010-10-24,22,21448480.0,Rain: A Tribute to the Beatles,Brooks Atkinson Theatre,633030.0,1079330.0,69.24,190.0,9143,1448,0.902,0,7,"A tribute to the Fab Four utilizing video and sound projections, Rain follows the Beatles from their first visit to the States through their 1970 breakup.",
2010-10-31,23,19695426.0,The Pee-wee Herman Show,Stephen Sondheim Theatre,608450.0,972320.0,102.99,225.0,5908,1055,0.7,0,8,"A day in the life of Pee-wee Herman finds him reunited with many of the original characters from ""Pee-wee's Playhouse,"" including Miss Yvonne, Cowboy Curtis and Chairy.",
2010-11-07,24,20911153.0,Elf,Al Hirschfeld Theatre,594759.0,1386950.0,64.72,250.0,9190,1424,0.8067,0,8,"Based on the 2003 holiday movie, Elf is about a boy raised by Santa's elves who comes to New York City to discover his true identity.",
2010-11-07,24,20911153.0,Elling,Ethel Barrymore Theatre,155419.0,776440.0,33.85,225.0,4591,1056,0.6211,0,7,An odd couple attempts to transition from mental-institution roommates to independents living in the outside world.,
2010-11-28,27,26365126.0,Spider-Man Turn Off the Dark,Foxwoods Theatre,200605.0,250047.0,104.32,275.0,1923,1928,0.9974,0,1,"The arachnid-bitten superhero, familiar from comics and the movies, learns that with great power comes great responsibility as villains test not only his physical strength, but his strength of character.",
2010-12-12,29,25632217.0,Donny & Marie - A Broadway Christmas,Marquis Theatre,881925.0,1031750.0,122.37,250.0,7207,1636,0.8811,5,0,Famed siblings Donny and Marie Osmond share the stage in a holiday extravaganza.,
2010-12-19,30,23851779.0,The Importance of Being Earnest,American Airlines Theatre,71928.0,326100.0,34.76,,2069,740,0.699,0,4,"Oscar Wilde's play about multiple cases of hidden identities among the upper crust in fin de siecle England. Love, reputations, social standing and fortunes hang in the balance. Everything is expressed in the ineffably witty epigrams that are Wilde's claim to immortality.",
2011-02-13,38,15106300.0,Good People,Samuel J. Friedman Theatre,265719.0,564744.0,56.91,,4669,650,0.8979,0,8,"Margie Walsh is barely hanging on in Southie, her working-class Boston neighborhood. Will an old boyfriend be her ticket out, or will he reject her and his own humble roots?",
2011-02-13,38,15106300.0,That Championship Season,Bernard B. Jacobs Theatre,407442.0,628215.0,85.06,225.0,4790,1071,0.8945,0,5,Four former basketball stars and their coach gather for a reunion and begin to realize the price of their win-at-all-costs mentality.,
2011-02-27,40,17734578.0,Ghetto Klown,Lyceum Theatre,384100.0,535380.0,79.11,200.0,4855,922,0.8776,0,6,"Queens homeboy returns with comic tales of growing up, family life and his chosen profession.",
2011-02-27,40,17734578.0,The Book of Mormon,Eugene O'Neill Theatre,460268.0,509733.0,109.72,252.0,4195,1066,0.9838,0,4,"From South Park’s Trey Parker and Matt Stone comes the hilarious and irreverent The Book of Mormon. Winner of nine Tonys, including the 2011 Best Musical award, The Book of Mormon continues to play to packed houses week after week. Written in collaboration with Robert Lopez, the Emmy, Grammy, Oscar and Tony-winning writer (Frozen, Avenue Q), the Broadway production is directed by Casey Nicholaw (Aladdin, Something Rotten!) and Parker.",
2011-03-06,41,15042072.0,Priscilla Queen of the Desert,Palace Theatre,657804.0,1458535.0,62.04,200.0,10603,1689,0.7847,0,8,"Based on the Oscar-winning film The Adventures of Priscilla Queen of the Desert, the musical follows the adventures of a trio of drag queens who journey across the Australian Outback.",
2011-03-13,42,18553514.0,Bengal Tiger at the Baghdad Zoo,Richard Rodgers Theatre,409304.0,629680.0,90.53,300.0,4521,1356,0.8335,0,4,"Rajiv Joseph's darkly comic tale is narrated by a tiger held captive in the Baghdad Zoo. The play follows the intertwined lives of two American marines and one Iraqi gardener as they search through the rubble of war for friendship, redemption and a toilet seat made of gold.",
2011-03-13,42,18553514.0,Catch Me If You Can,Neil Simon Theatre,284359.0,522885.0,74.32,200.0,3826,1422,0.8969,0,3,"The unlikely adventures of a young man who creates an astonishing array of identities - airline pilot, doctor, lawyer - none of which he has any qualifications for. Based on the Paramount Pictures film and the autobiography by Frank Abagnale Jr. and Stan Redding.",
