year,race,number,income_median,income_med_moe,income_mean,income_mean_moe,income_bracket,income_distribution,_art_year
1976,White Alone,65353000.0,54443,371,63485.0,337.0,"$25,000 to $34,999",10.0,1976
1976,White Alone,65353000.0,54443,371,63485.0,337.0,"$35,000 to $49,999",14.8,1976
1976,White Alone,65353000.0,54443,371,63485.0,337.0,"$50,000 to $74,999",22.3,1976
1976,White Alone,65353000.0,54443,371,63485.0,337.0,"$75,000 to $99,999",15.2,1976
1976,White Alone,65353000.0,54443,371,63485.0,337.0,"$100,000 to $149,999",11.9,1976
1976,White Alone,65353000.0,54443,371,63485.0,337.0,"$150,000 to $199,999",2.8,1976
1976,White Alone,65353000.0,54443,371,63485.0,337.0,"$200,000 and over",1.9,1976
1975,White Alone,64392000.0,53464,321,61904.0,335.0,"Under $15,000",11.0,1975
1975,White Alone,64392000.0,53464,321,61904.0,335.0,"$15,000 to $24,999",10.8,1975
1975,White Alone,64392000.0,53464,321,61904.0,335.0,"$25,000 to $34,999",10.5,1975
1975,White Alone,64392000.0,53464,321,61904.0,335.0,"$35,000 to $49,999",14.6,1975
1975,White Alone,64392000.0,53464,321,61904.0,335.0,"$50,000 to $74,999",22.7,1975
1975,White Alone,64392000.0,53464,321,61904.0,335.0,"$75,000 to $99,999",14.9,1975
1975,White Alone,64392000.0,53464,321,61904.0,335.0,"$100,000 to $149,999",11.2,1975
1975,White Alone,64392000.0,53464,321,61904.0,335.0,"$150,000 to $199,999",2.6,1975
1975,White Alone,64392000.0,53464,321,61904.0,335.0,"$200,000 and over",1.6,1975
1974,White Alone,62984000.0,54904,339,63667.0,339.0,"Under $15,000",10.6,1974
1974,White Alone,62984000.0,54904,339,63667.0,339.0,"$15,000 to $24,999",10.0,1974
1974,White Alone,62984000.0,54904,339,63667.0,339.0,"$25,000 to $34,999",9.7,1974
1974,White Alone,62984000.0,54904,339,63667.0,339.0,"$35,000 to $49,999",15.2,1974
1974,White Alone,62984000.0,54904,339,63667.0,339.0,"$50,000 to $74,999",22.7,1974
1974,White Alone,62984000.0,54904,339,63667.0,339.0,"$75,000 to $99,999",15.6,1974
1974,White Alone,62984000.0,54904,339,63667.0,339.0,"$100,000 to $149,999",11.6,1974
1974,White Alone,62984000.0,54904,339,63667.0,339.0,"$150,000 to $199,999",2.9,1974
1974,White Alone,62984000.0,54904,339,63667.0,339.0,"$200,000 and over",1.8,1974
1973,White Alone,61965000.0,56821,356,65124.0,339.0,"Under $15,000",10.5,1973
1973,White Alone,61965000.0,56821,356,65124.0,339.0,"$15,000 to $24,999",10.0,1973
1973,White Alone,61965000.0,56821,356,65124.0,339.0,"$25,000 to $34,999",9.1,1973
1973,White Alone,61965000.0,56821,356,65124.0,339.0,"$35,000 to $49,999",14.0,1973
1973,White Alone,61965000.0,56821,356,65124.0,339.0,"$50,000 to $74,999",22.8,1973
1973,White Alone,61965000.0,56821,356,65124.0,339.0,"$75,000 to $99,999",15.6,1973
1973,White Alone,61965000.0,56821,356,65124.0,339.0,"$100,000 to $149,999",12.6,1973
1973,White Alone,61965000.0,56821,356,65124.0,339.0,"$150,000 to $199,999",3.2,1973
1973,White Alone,61965000.0,56821,356,65124.0,339.0,"$200,000 and over",2.1,1973
1972,White Alone,60618000.0,55752,352,64257.0,343.0,"Under $15,000",11.2,1972
1972,White Alone,60618000.0,55752,352,64257.0,343.0,"$15,000 to $24,999",9.6,1972
1972,White Alone,60618000.0,55752,352,64257.0,343.0,"$25,000 to $34,999",9.5,1972
1972,White Alone,60618000.0,55752,352,64257.0,343.0,"$35,000 to $49,999",14.6,1972
1972,White Alone,60618000.0,55752,352,64257.0,343.0,"$50,000 to $74,999",23.2,1972
1972,White Alone,60618000.0,55752,352,64257.0,343.0,"$75,000 to $99,999",15.4,1972
1972,White Alone,60618000.0,55752,352,64257.0,343.0,"$100,000 to $149,999",11.7,1972
1972,White Alone,60618000.0,55752,352,64257.0,343.0,"$150,000 to $199,999",2.9,1972
1972,White Alone,60618000.0,55752,352,64257.0,343.0,"$200,000 and over",2.0,1972
1971,White Alone,59463000.0,53303,334,60731.0,325.0,"Under $15,000",12.1,1971
1971,White Alone,59463000.0,53303,334,60731.0,325.0,"$15,000 to $24,999",9.5,1971
1971,White Alone,59463000.0,53303,334,60731.0,325.0,"$25,000 to $34,999",10.2,1971
1971,White Alone,59463000.0,53303,334,60731.0,325.0,"$35,000 to $49,999",15.0,1971
1971,White Alone,59463000.0,53303,334,60731.0,325.0,"$50,000 to $74,999",24.4,1971
1971,White Alone,59463000.0,53303,334,60731.0,325.0,"$75,000 to $99,999",14.5,1971
1971,White Alone,59463000.0,53303,334,60731.0,325.0,"$100,000 to $149,999",10.4,1971
1971,White Alone,59463000.0,53303,334,60731.0,325.0,"$150,000 to $199,999",2.4,1971
1971,White Alone,59463000.0,53303,334,60731.0,325.0,"$200,000 and over",1.5,1971
1970,White Alone,57575000.0,53600,339,60988.0,330.0,"Under $15,000",12.1,1970
1970,White Alone,57575000.0,53600,339,60988.0,330.0,"$15,000 to $24,999",9.4,1970
1970,White Alone,57575000.0,53600,339,60988.0,330.0,"$25,000 to $34,999",9.3,1970
1970,White Alone,57575000.0,53600,339,60988.0,330.0,"$35,000 to $49,999",15.5,1970
1970,White Alone,57575000.0,53600,339,60988.0,330.0,"$50,000 to $74,999",24.9,1970
1970,White Alone,57575000.0,53600,339,60988.0,330.0,"$75,000 to $99,999",14.3,1970
1970,White Alone,57575000.0,53600,339,60988.0,330.0,"$100,000 to $149,999",10.5,1970
1970,White Alone,57575000.0,53600,339,60988.0,330.0,"$150,000 to $199,999",2.3,1970
1970,White Alone,57575000.0,53600,339,60988.0,330.0,"$200,000 and over",1.6,1970
1969,White Alone,56248000.0,54126,325,61192.0,336.0,"Under $15,000",12.0,1969
1969,White Alone,56248000.0,54126,325,61192.0,336.0,"$15,000 to $24,999",9.3,1969
1969,White Alone,56248000.0,54126,325,61192.0,336.0,"$25,000 to $34,999",8.9,1969
1969,White Alone,56248000.0,54126,325,61192.0,336.0,"$35,000 to $49,999",15.8,1969
1969,White Alone,56248000.0,54126,325,61192.0,336.0,"$50,000 to $74,999",25.2,1969
1969,White Alone,56248000.0,54126,325,61192.0,336.0,"$75,000 to $99,999",15.0,1969
1969,White Alone,56248000.0,54126,325,61192.0,336.0,"$100,000 to $149,999",10.0,1969
1969,White Alone,56248000.0,54126,325,61192.0,336.0,"$150,000 to $199,999",2.4,1969
1969,White Alone,56248000.0,54126,325,61192.0,336.0,"$200,000 and over",1.5,1969
1968,White Alone,55394000.0,52064,319,58606.0,319.0,"Under $15,000",12.3,1968
1968,White Alone,55394000.0,52064,319,58606.0,319.0,"$15,000 to $24,999",9.3,1968
1968,White Alone,55394000.0,52064,319,58606.0,319.0,"$25,000 to $34,999",9.8,1968
1968,White Alone,55394000.0,52064,319,58606.0,319.0,"$35,000 to $49,999",16.5,1968
1968,White Alone,55394000.0,52064,319,58606.0,319.0,"$50,000 to $74,999",25.7,1968
1968,White Alone,55394000.0,52064,319,58606.0,319.0,"$75,000 to $99,999",14.5,1968
1968,White Alone,55394000.0,52064,319,58606.0,319.0,"$100,000 to $149,999",8.8,1968
1968,White Alone,55394000.0,52064,319,58606.0,319.0,"$150,000 to $199,999",1.9,1968
1968,White Alone,55394000.0,52064,319,58606.0,319.0,"$200,000 and over",1.2,1968
1967,White Alone,54188000.0,49992,298,55576.0,309.0,"Under $15,000",13.5,1967
1967,White Alone,54188000.0,49992,298,55576.0,309.0,"$15,000 to $24,999",9.4,1967
1967,White Alone,54188000.0,49992,298,55576.0,309.0,"$25,000 to $34,999",10.4,1967
1967,White Alone,54188000.0,49992,298,55576.0,309.0,"$35,000 to $49,999",16.9,1967
1967,White Alone,54188000.0,49992,298,55576.0,309.0,"$50,000 to $74,999",25.8,1967
1967,White Alone,54188000.0,49992,298,55576.0,309.0,"$75,000 to $99,999",12.6,1967
1967,White Alone,54188000.0,49992,298,55576.0,309.0,"$100,000 to $149,999",8.2,1967
1967,White Alone,54188000.0,49992,298,55576.0,309.0,"$150,000 to $199,999",1.8,1967
1967,White Alone,54188000.0,49992,298,55576.0,309.0,"$200,000 and over",1.3,1967
2019,"White Alone, Not Hispanic",84868000.0,76057,876,106659.0,1359.0,"Under $15,000",7.3,2019
2019,"White Alone, Not Hispanic",84868000.0,76057,876,106659.0,1359.0,"$15,000 to $24,999",7.3,2019
2019,"White Alone, Not Hispanic",84868000.0,76057,876,106659.0,1359.0,"$25,000 to $34,999",7.5,2019
2019,"White Alone, Not Hispanic",84868000.0,76057,876,106659.0,1359.0,"$35,000 to $49,999",11.0,2019
2019,"White Alone, Not Hispanic",84868000.0,76057,876,106659.0,1359.0,"$50,000 to $74,999",16.2,2019
2019,"White Alone, Not Hispanic",84868000.0,76057,876,106659.0,1359.0,"$75,000 to $99,999",12.8,2019
2019,"White Alone, Not Hispanic",84868000.0,76057,876,106659.0,1359.0,"$100,000 to $149,999",16.8,2019
2019,"White Alone, Not Hispanic",84868000.0,76057,876,106659.0,1359.0,"$150,000 to $199,999",9.3,2019
2019,"White Alone, Not Hispanic",84868000.0,76057,876,106659.0,1359.0,"$200,000 and over",11.8,2019
2018,"White Alone, Not Hispanic",84727000.0,71922,664,100041.0,1191.0,"Under $15,000",8.0,2018
2018,"White Alone, Not Hispanic",84727000.0,71922,664,100041.0,1191.0,"$15,000 to $24,999",7.8,2018
2018,"White Alone, Not Hispanic",84727000.0,71922,664,100041.0,1191.0,"$25,000 to $34,999",7.9,2018
2018,"White Alone, Not Hispanic",84727000.0,71922,664,100041.0,1191.0,"$35,000 to $49,999",11.2,2018
2018,"White Alone, Not Hispanic",84727000.0,71922,664,100041.0,1191.0,"$50,000 to $74,999",17.0,2018
2018,"White Alone, Not Hispanic",84727000.0,71922,664,100041.0,1191.0,"$75,000 to $99,999",13.2,2018
2018,"White Alone, Not Hispanic",84727000.0,71922,664,100041.0,1191.0,"$100,000 to $149,999",16.5,2018
2018,"White Alone, Not Hispanic",84727000.0,71922,664,100041.0,1191.0,"$150,000 to $199,999",8.1,2018
2018,"White Alone, Not Hispanic",84727000.0,71922,664,100041.0,1191.0,"$200,000 and over",10.3,2018
2017,"White Alone, Not Hispanic",84681000.0,71071,1095,97466.0,1134.0,"Under $15,000",8.0,2017
2017,"White Alone, Not Hispanic",84681000.0,71071,1095,97466.0,1134.0,"$15,000 to $24,999",8.5,2017
2017,"White Alone, Not Hispanic",84681000.0,71071,1095,97466.0,1134.0,"$25,000 to $34,999",8.5,2017
2017,"White Alone, Not Hispanic",84681000.0,71071,1095,97466.0,1134.0,"$35,000 to $49,999",11.2,2017
2017,"White Alone, Not Hispanic",84681000.0,71071,1095,97466.0,1134.0,"$50,000 to $74,999",16.1,2017
2017,"White Alone, Not Hispanic",84681000.0,71071,1095,97466.0,1134.0,"$75,000 to $99,999",13.1,2017
2017,"White Alone, Not Hispanic",84681000.0,71071,1095,97466.0,1134.0,"$100,000 to $149,999",16.3,2017
2017,"White Alone, Not Hispanic",84681000.0,71071,1095,97466.0,1134.0,"$150,000 to $199,999",8.5,2017
2017,"White Alone, Not Hispanic",84681000.0,71071,1095,97466.0,1134.0,"$200,000 and over",9.8,2017
2016,"White Alone, Not Hispanic",84387000.0,69292,894,95624.0,1067.0,"Under $15,000",8.4,2016
2016,"White Alone, Not Hispanic",84387000.0,69292,894,95624.0,1067.0,"$15,000 to $24,999",8.2,2016
2016,"White Alone, Not Hispanic",84387000.0,69292,894,95624.0,1067.0,"$25,000 to $34,999",8.5,2016
2016,"White Alone, Not Hispanic",84387000.0,69292,894,95624.0,1067.0,"$35,000 to $49,999",11.8,2016
2016,"White Alone, Not Hispanic",84387000.0,69292,894,95624.0,1067.0,"$50,000 to $74,999",16.6,2016
2016,"White Alone, Not Hispanic",84387000.0,69292,894,95624.0,1067.0,"$75,000 to $99,999",12.6,2016
2016,"White Alone, Not Hispanic",84387000.0,69292,894,95624.0,1067.0,"$100,000 to $149,999",16.5,2016
2016,"White Alone, Not Hispanic",84387000.0,69292,894,95624.0,1067.0,"$150,000 to $199,999",8.0,2016
2016,"White Alone, Not Hispanic",84387000.0,69292,894,95624.0,1067.0,"$200,000 and over",9.4,2016
2015,"White Alone, Not Hispanic",84445000.0,67930,962,92355.0,943.0,"Under $15,000",8.2,2015
2015,"White Alone, Not Hispanic",84445000.0,67930,962,92355.0,943.0,"$15,000 to $24,999",9.1,2015
2015,"White Alone, Not Hispanic",84445000.0,67930,962,92355.0,943.0,"$25,000 to $34,999",8.9,2015
2015,"White Alone, Not Hispanic",84445000.0,67930,962,92355.0,943.0,"$35,000 to $49,999",11.7,2015
2015,"White Alone, Not Hispanic",84445000.0,67930,962,92355.0,943.0,"$50,000 to $74,999",16.1,2015
2015,"White Alone, Not Hispanic",84445000.0,67930,962,92355.0,943.0,"$75,000 to $99,999",13.0,2015
2015,"White Alone, Not Hispanic",84445000.0,67930,962,92355.0,943.0,"$100,000 to $149,999",16.7,2015
2015,"White Alone, Not Hispanic",84445000.0,67930,962,92355.0,943.0,"$150,000 to $199,999",8.0,2015
2015,"White Alone, Not Hispanic",84445000.0,67930,962,92355.0,943.0,"$200,000 and over",8.3,2015
2014,"White Alone, Not Hispanic",84228000.0,65135,654,89142.0,1030.0,"Under $15,000",9.3,2014
2014,"White Alone, Not Hispanic",84228000.0,65135,654,89142.0,1030.0,"$15,000 to $24,999",9.5,2014
2014,"White Alone, Not Hispanic",84228000.0,65135,654,89142.0,1030.0,"$25,000 to $34,999",8.8,2014
2014,"White Alone, Not Hispanic",84228000.0,65135,654,89142.0,1030.0,"$35,000 to $49,999",12.0,2014
2014,"White Alone, Not Hispanic",84228000.0,65135,654,89142.0,1030.0,"$50,000 to $74,999",16.6,2014
2014,"White Alone, Not Hispanic",84228000.0,65135,654,89142.0,1030.0,"$75,000 to $99,999",12.8,2014
2014,"White Alone, Not Hispanic",84228000.0,65135,654,89142.0,1030.0,"$100,000 to $149,999",15.4,2014
2014,"White Alone, Not Hispanic",84228000.0,65135,654,89142.0,1030.0,"$150,000 to $199,999",7.5,2014
2014,"White Alone, Not Hispanic",84228000.0,65135,654,89142.0,1030.0,"$200,000 and over",8.0,2014
2013,"White Alone, Not Hispanic",84432000.0,66318,964,89292.0,1533.0,"Under $15,000",9.2,2013
2013,"White Alone, Not Hispanic",84432000.0,66318,964,89292.0,1533.0,"$15,000 to $24,999",9.4,2013
2013,"White Alone, Not Hispanic",84432000.0,66318,964,89292.0,1533.0,"$25,000 to $34,999",8.6,2013
2013,"White Alone, Not Hispanic",84432000.0,66318,964,89292.0,1533.0,"$35,000 to $49,999",11.7,2013
2013,"White Alone, Not Hispanic",84432000.0,66318,964,89292.0,1533.0,"$50,000 to $74,999",17.2,2013
2013,"White Alone, Not Hispanic",84432000.0,66318,964,89292.0,1533.0,"$75,000 to $99,999",13.2,2013
2013,"White Alone, Not Hispanic",84432000.0,66318,964,89292.0,1533.0,"$100,000 to $149,999",15.2,2013
2013,"White Alone, Not Hispanic",84432000.0,66318,964,89292.0,1533.0,"$150,000 to $199,999",7.6,2013
2013,"White Alone, Not Hispanic",84432000.0,66318,964,89292.0,1533.0,"$200,000 and over",8.0,2013
2012,"White Alone, Not Hispanic",83792000.0,63597,659,86838.0,945.0,"Under $15,000",8.8,2012
2012,"White Alone, Not Hispanic",83792000.0,63597,659,86838.0,945.0,"$15,000 to $24,999",9.8,2012
2012,"White Alone, Not Hispanic",83792000.0,63597,659,86838.0,945.0,"$25,000 to $34,999",9.4,2012
2012,"White Alone, Not Hispanic",83792000.0,63597,659,86838.0,945.0,"$35,000 to $49,999",12.1,2012
2012,"White Alone, Not Hispanic",83792000.0,63597,659,86838.0,945.0,"$50,000 to $74,999",17.5,2012
2012,"White Alone, Not Hispanic",83792000.0,63597,659,86838.0,945.0,"$75,000 to $99,999",13.0,2012
2012,"White Alone, Not Hispanic",83792000.0,63597,659,86838.0,945.0,"$100,000 to $149,999",15.4,2012
2012,"White Alone, Not Hispanic",83792000.0,63597,659,86838.0,945.0,"$150,000 to $199,999",7.2,2012
2012,"White Alone, Not Hispanic",83792000.0,63597,659,86838.0,945.0,"$200,000 and over",6.9,2012
2011,"White Alone, Not Hispanic",83573000.0,63124,615,86650.0,896.0,"Under $15,000",9.0,2011
2011,"White Alone, Not Hispanic",83573000.0,63124,615,86650.0,896.0,"$15,000 to $24,999",9.3,2011
2011,"White Alone, Not Hispanic",83573000.0,63124,615,86650.0,896.0,"$25,000 to $34,999",9.5,2011
2011,"White Alone, Not Hispanic",83573000.0,63124,615,86650.0,896.0,"$35,000 to $49,999",12.7,2011
2011,"White Alone, Not Hispanic",83573000.0,63124,615,86650.0,896.0,"$50,000 to $74,999",17.5,2011
2011,"White Alone, Not Hispanic",83573000.0,63124,615,86650.0,896.0,"$75,000 to $99,999",12.7,2011
2011,"White Alone, Not Hispanic",83573000.0,63124,615,86650.0,896.0,"$100,000 to $149,999",15.3,2011
2011,"White Alone, Not Hispanic",83573000.0,63124,615,86650.0,896.0,"$150,000 to $199,999",7.1,2011
2011,"White Alone, Not Hispanic",83573000.0,63124,615,86650.0,896.0,"$200,000 and over",6.9,2011
2010,"White Alone, Not Hispanic",83314000.0,63996,862,86173.0,889.0,"Under $15,000",8.7,2010
2010,"White Alone, Not Hispanic",83314000.0,63996,862,86173.0,889.0,"$15,000 to $24,999",10.0,2010
2010,"White Alone, Not Hispanic",83314000.0,63996,862,86173.0,889.0,"$25,000 to $34,999",8.7,2010
2010,"White Alone, Not Hispanic",83314000.0,63996,862,86173.0,889.0,"$35,000 to $49,999",12.8,2010
2010,"White Alone, Not Hispanic",83314000.0,63996,862,86173.0,889.0,"$50,000 to $74,999",17.0,2010
2010,"White Alone, Not Hispanic",83314000.0,63996,862,86173.0,889.0,"$75,000 to $99,999",13.0,2010
2010,"White Alone, Not Hispanic",83314000.0,63996,862,86173.0,889.0,"$100,000 to $149,999",15.8,2010
2010,"White Alone, Not Hispanic",83314000.0,63996,862,86173.0,889.0,"$150,000 to $199,999",7.0,2010
2010,"White Alone, Not Hispanic",83314000.0,63996,862,86173.0,889.0,"$200,000 and over",7.0,2010
2009,"White Alone, Not Hispanic",83158000.0,65053,548,87484.0,588.0,"Under $15,000",8.2,2009
2009,"White Alone, Not Hispanic",83158000.0,65053,548,87484.0,588.0,"$15,000 to $24,999",9.0,2009
2009,"White Alone, Not Hispanic",83158000.0,65053,548,87484.0,588.0,"$25,000 to $34,999",9.1,2009
2009,"White Alone, Not Hispanic",83158000.0,65053,548,87484.0,588.0,"$35,000 to $49,999",12.8,2009
2009,"White Alone, Not Hispanic",83158000.0,65053,548,87484.0,588.0,"$50,000 to $74,999",17.7,2009
2009,"White Alone, Not Hispanic",83158000.0,65053,548,87484.0,588.0,"$75,000 to $99,999",13.1,2009
2009,"White Alone, Not Hispanic",83158000.0,65053,548,87484.0,588.0,"$100,000 to $149,999",15.9,2009
2009,"White Alone, Not Hispanic",83158000.0,65053,548,87484.0,588.0,"$150,000 to $199,999",7.1,2009
2009,"White Alone, Not Hispanic",83158000.0,65053,548,87484.0,588.0,"$200,000 and over",6.9,2009
2008,"White Alone, Not Hispanic",82884000.0,66099,441,88206.0,593.0,"Under $15,000",8.3,2008
2008,"White Alone, Not Hispanic",82884000.0,66099,441,88206.0,593.0,"$15,000 to $24,999",9.2,2008
2008,"White Alone, Not Hispanic",82884000.0,66099,441,88206.0,593.0,"$25,000 to $34,999",8.8,2008
2008,"White Alone, Not Hispanic",82884000.0,66099,441,88206.0,593.0,"$35,000 to $49,999",12.5,2008
2008,"White Alone, Not Hispanic",82884000.0,66099,441,88206.0,593.0,"$50,000 to $74,999",17.1,2008
2008,"White Alone, Not Hispanic",82884000.0,66099,441,88206.0,593.0,"$75,000 to $99,999",13.4,2008
2008,"White Alone, Not Hispanic",82884000.0,66099,441,88206.0,593.0,"$100,000 to $149,999",16.6,2008
2008,"White Alone, Not Hispanic",82884000.0,66099,441,88206.0,593.0,"$150,000 to $199,999",7.1,2008
2008,"White Alone, Not Hispanic",82884000.0,66099,441,88206.0,593.0,"$200,000 and over",7.0,2008
2007,"White Alone, Not Hispanic",82765000.0,67884,502,90456.0,600.0,"Under $15,000",7.9,2007
2007,"White Alone, Not Hispanic",82765000.0,67884,502,90456.0,600.0,"$15,000 to $24,999",9.2,2007
2007,"White Alone, Not Hispanic",82765000.0,67884,502,90456.0,600.0,"$25,000 to $34,999",8.5,2007
2007,"White Alone, Not Hispanic",82765000.0,67884,502,90456.0,600.0,"$35,000 to $49,999",12.0,2007
2007,"White Alone, Not Hispanic",82765000.0,67884,502,90456.0,600.0,"$50,000 to $74,999",17.3,2007
2007,"White Alone, Not Hispanic",82765000.0,67884,502,90456.0,600.0,"$75,000 to $99,999",13.2,2007
2007,"White Alone, Not Hispanic",82765000.0,67884,502,90456.0,600.0,"$100,000 to $149,999",16.9,2007
2007,"White Alone, Not Hispanic",82765000.0,67884,502,90456.0,600.0,"$150,000 to $199,999",7.6,2007
2007,"White Alone, Not Hispanic",82765000.0,67884,502,90456.0,600.0,"$200,000 and over",7.5,2007
2006,"White Alone, Not Hispanic",82675000.0,66635,393,91195.0,663.0,"Under $15,000",7.6,2006
2006,"White Alone, Not Hispanic",82675000.0,66635,393,91195.0,663.0,"$15,000 to $24,999",8.8,2006
2006,"White Alone, Not Hispanic",82675000.0,66635,393,91195.0,663.0,"$25,000 to $34,999",8.8,2006
2006,"White Alone, Not Hispanic",82675000.0,66635,393,91195.0,663.0,"$35,000 to $49,999",12.4,2006
2006,"White Alone, Not Hispanic",82675000.0,66635,393,91195.0,663.0,"$50,000 to $74,999",17.4,2006
2006,"White Alone, Not Hispanic",82675000.0,66635,393,91195.0,663.0,"$75,000 to $99,999",13.4,2006
2006,"White Alone, Not Hispanic",82675000.0,66635,393,91195.0,663.0,"$100,000 to $149,999",16.5,2006
2006,"White Alone, Not Hispanic",82675000.0,66635,393,91195.0,663.0,"$150,000 to $199,999",7.4,2006
2006,"White Alone, Not Hispanic",82675000.0,66635,393,91195.0,663.0,"$200,000 and over",7.6,2006
2005,"White Alone, Not Hispanic",82003000.0,66644,371,90028.0,654.0,"Under $15,000",8.1,2005
2005,"White Alone, Not Hispanic",82003000.0,66644,371,90028.0,654.0,"$15,000 to $24,999",9.0,2005
2005,"White Alone, Not Hispanic",82003000.0,66644,371,90028.0,654.0,"$25,000 to $34,999",8.9,2005
2005,"White Alone, Not Hispanic",82003000.0,66644,371,90028.0,654.0,"$35,000 to $49,999",12.2,2005
2005,"White Alone, Not Hispanic",82003000.0,66644,371,90028.0,654.0,"$50,000 to $74,999",17.5,2005
2005,"White Alone, Not Hispanic",82003000.0,66644,371,90028.0,654.0,"$75,000 to $99,999",13.7,2005
