gutenberg_id,subject_type,subject
12639,lcsh,Islands of the Pacific -- Fiction
57531,lcsh,Long Island (N.Y.) -- Fiction
15115,lcc,PQ
24563,lcc,PN
26515,lcsh,Canals -- Egypt
42003,lcc,AG
37588,lcsh,Oceania -- Juvenile fiction
22781,lcc,PS
48362,lcc,D501
12135,lcc,U
2770,lcsh,Mothers -- Juvenile fiction
28249,lcsh,"Egypt -- History -- French occupation, 1798-1801"
27898,lcc,PH
40303,lcsh,Abduction -- Juvenile fiction
20086,lcsh,"Architecture, Roman -- Italy"
40153,lcsh,Jesus Christ -- Natures
17789,lcc,PS
46338,lcc,QC
36189,lcsh,Physical sciences -- Juvenile fiction
60448,lcc,PR
55888,lcsh,Fantasy drama
14656,lcsh,Historical fiction
4407,lcsh,England -- Fiction
64448,lcsh,Criminals -- Fiction
20360,lcsh,Slavery -- Poetry -- Early works to 1800
72312,lcsh,Science fiction
66397,lcsh,Short stories
60198,lcsh,Fuenteovejuna (Spain) -- History -- Drama
8159,lcc,F2351
74174,lcsh,Asteroids -- Fiction
28027,lcsh,Abandoned farms -- Fiction
18986,lcsh,Irritability
45530,lcsh,Marine caves -- Juvenile fiction
3209,lcc,PF
67177,lcsh,Women -- Greece
31480,lcsh,Essays
18932,lcc,RA
72010,lcc,PR
25573,lcc,D501
44157,lcc,PC
56827,lcsh,English fiction -- 20th century
69510,lcsh,Goa (India : State) -- Social life and customs
3739,lcsh,Religion and sociology -- Fiction
27019,lcc,PS
45934,lcsh,"Great Britain. Army. Division, 51st (Highland)"
35671,lcsh,Spy stories
45295,lcsh,Musicians -- Juvenile poetry
24402,lcsh,"Botany, Economic -- Catalogs and collections"
12227,lcc,PZ
63965,lcc,PS
35971,lcc,ND
38175,lcsh,"Zulu War, 1879 -- Juvenile fiction"
27017,lcc,AC
44807,lcc,PQ
24121,lcsh,Psychological fiction
7851,lcsh,New York (State) -- Politics and government -- 1775-1865
74534,lcc,D
30547,lcsh,Children's stories
18586,lcsh,"Hamilton, Emma, Lady, 1765-1815 -- Fiction"
66071,lcc,PR
12764,lcsh,California -- Gold discoveries
20896,lcsh,Siblings -- Juvenile fiction
64935,lcsh,Catholic Church -- Controversial literature
33947,lcsh,Fiction
59521,lcsh,Cooking (Lemons)
37,lcsh,United States -- Census
45867,lcc,QH
20765,lcc,F001
27311,lcc,DP
10593,lcsh,Massachusetts -- Intellectual life -- 20th century
23271,lcsh,Missionaries -- Juvenile fiction
30955,lcsh,Fairies -- Juvenile fiction
28840,lcc,PR
68232,lcsh,"United States. Army. New York Infantry Regiment, 33rd (1861-1863)"
70132,lcsh,"Liszt, Franz, 1811-1886"
13321,lcc,F850.5
37884,lcc,GR
75764,lcc,PQ
31394,lcc,PR
75746,lcsh,Football stories
54266,lcsh,Indians of North America -- History
72607,lcsh,Uncle Wiggily (Fictitious character) -- Juvenile fiction
53447,lcc,SH
22477,lcsh,Fiction
29452,lcsh,Young women -- Fiction
58388,lcsh,African Americans and libraries -- Kentucky -- Louisville
40169,lcsh,French fiction -- Translations into Dutch
43481,lcc,RC
71660,lcc,PS
4756,lcsh,Sonnets
13897,lcsh,New England -- Juvenile fiction
53554,lcsh,Russian fiction -- Translations into Finnish
68853,lcc,PR
37594,lcc,PT
16740,lcsh,English drama
75126,lcsh,Cuba -- Fiction
27288,lcc,HV
7422,lcc,DG
63709,lcsh,Science fiction
39645,lcsh,New York (N.Y.) -- Social life and customs -- 19th century
66777,lcc,PH
6767,lcc,E151
41328,lcsh,Love stories
60174,lcsh,Fathers and daughters -- Fiction
43953,lcsh,Historical fiction
52665,lcsh,Comedy plays
40904,lcsh,"Pinckney, Charles, 1757-1824"
53119,lcc,PT
46301,lcsh,Toledo (Spain) -- History
65865,lcsh,Musicians
4898,lcsh,"Oldenbarnevelt, Johan van, 1547-1619"
25543,lcsh,"Chinese fiction -- Qing dynasty, 1644-1912"
42176,lcsh,"Poets, English -- 14th century -- Fiction"
5798,lcsh,Man-woman relationships -- Fiction
12271,lcsh,"Short stories, French"
54267,lcsh,Ireland -- Periodicals
22742,lcsh,Poetry
72869,lcc,PR
48143,lcsh,"David, King of Israel -- Drama"
36437,lcsh,"France -- History -- Louis XVI, 1774-1793 -- Fiction"
31922,lcc,PS
66486,lcsh,India -- Fiction
12473,lcc,PT
7056,lcc,PS
33981,lcsh,Fiction
62517,lcc,Z
16457,lcc,PQ
73072,lcsh,Short stories
45883,lcsh,Clocks and watches
64537,lcsh,Cosmogony
45829,lcsh,Jesuits -- Spain -- History -- 19th century -- Fiction
52716,lcc,TX
52988,lcsh,Indians of North America -- Canada -- Poetry
57029,lcc,PH
27575,lcsh,Domestic fiction
31557,lcc,DU
39229,lcsh,Detective and mystery stories
9512,lcsh,American fiction -- 19th century
30433,lcsh,Education
31751,lcc,QL
6025,lcsh,Poetry
60222,lcsh,Socialism -- Fiction
73870,lcsh,African Americans -- New York (State) -- New York -- Social life and customs
71003,lcsh,Kachinas
55300,lcsh,"McAllister, Ward, 1827-1895"
75056,lcsh,Love stories
3414,lcsh,Antarctica -- Discovery and exploration -- Norwegian
5150,lcc,PS
59427,lcc,SF
19912,lcc,DC
42518,lcsh,"Sermons, English -- 19th century"
3897,lcsh,France -- Court and courtiers
57671,lcsh,Socialism
51792,lcsh,Success -- Juvenile fiction
24582,lcc,PZ
3052,lcsh,Homer
28887,lcsh,Success -- Juvenile fiction
12349,lcsh,British -- Russia -- Fiction
14089,lcsh,Short stories
38192,lcc,PS
65489,lcc,PS
64485,lcsh,Mexico -- Antiquities
41105,lcc,PR
48376,lcsh,"Speeches, addresses, etc., American"
11361,lcc,AP
49345,lcsh,Sumerians
10387,lcsh,"Bacon's Rebellion, 1676 -- Fiction"
25728,lcsh,Western stories
56736,lcsh,"Pringle, Elizabeth W. Allston (Elizabeth Waties Allston), 1845-1921"
5645,lcsh,Caricatures and cartoons -- Great Britain
40813,lcsh,Russia -- Social life and customs -- Fiction
75820,lcsh,Economic history -- 1918-1945
66493,lcsh,Volcanoes -- Great Britain
32767,lcsh,Welsh poetry -- Translations into English
72810,lcc,PH
6156,lcsh,Athens (Greece) -- History
53729,lcsh,American fiction -- 19th century
51677,lcc,ND
4495,lcc,PR
29780,lcc,QA
2350,lcsh,Detective and mystery stories
44928,lcc,PZ
40477,lcc,E456
44721,lcsh,England -- Social life and customs -- 19th century -- Fiction
18085,lcc,PQ
12823,lcsh,California -- History -- 1846-1850 -- Juvenile fiction
12142,lcsh,"Sterne, Laurence, 1713-1768"
29666,lcc,BV
31199,lcsh,"Short stories, German"
27053,lcsh,Time -- Fiction
8566,lcc,BS
25452,lcsh,New Zealanders -- Foreign countries -- Fiction
73658,lcc,TT
36873,lcsh,Teenage girls -- Fiction
13314,lcc,PR
75533,lcc,PS
22963,lcsh,Love stories
10756,lcsh,Fiction
71294,lcc,PG
362,lcsh,Man-woman relationships -- Fiction
23199,lcsh,"Fouquet, François"
72255,lcsh,Philosophy -- History
23929,lcsh,Soviet Union -- Fiction
42961,lcsh,Fantasy literature
38178,lcsh,"West Indies, French -- History"
54910,lcsh,Mate selection -- Fiction
5283,lcc,PQ
73670,lcsh,Wives -- Fiction
40021,lcc,CR
20717,lcsh,Man-woman relationships -- Fiction
10106,lcc,AP
24578,lcsh,"Burrows, Mary Louise (Fictitious character) -- Juvenile fiction"
40979,lcsh,Trials (Blasphemy) -- Great Britain
67339,lcsh,"France -- History -- Henry II, 1547-1559 -- Fiction"
23713,lcc,PS
23192,lcc,PZ
39010,lcsh,Philippines -- History -- 1521-1812
63528,lcc,BS
53903,lcsh,Booksellers' catalogs -- Pennsylvania -- Philadelphia
40923,lcsh,Statesmen -- Great Britain -- Biography
67990,lcsh,Animals -- Juvenile fiction
55102,lcsh,Detective and mystery stories
7967,lcsh,French fiction -- Translations into English
70388,lcsh,Inventions -- Fiction
38085,lcsh,Young women -- Fiction
23732,lcc,PR
21879,lcsh,Mystery fiction
52442,lcsh,Columbia River -- Description and travel
21239,lcsh,Survival skills -- Juvenile fiction
47096,lcsh,Trading companies -- Fiction
48378,lcsh,Fireplaces
42225,lcc,PS
6208,lcc,PS
54960,lcsh,German wit and humor
40944,lcsh,Women -- Societies and clubs
70093,lcc,QK
60973,lcc,PN
10994,lcc,PZ
68495,lcc,TX
73205,lcsh,Indians of South America -- Gran Chaco
12080,lcsh,French fiction -- 19th century
18773,lcc,PQ
64548,lcsh,American poetry -- 20th century
29299,lcc,PS
59652,lcsh,Police -- Fiction
70588,lcsh,English poetry -- 19th century
4900,lcc,DH
24482,lcc,PZ
24580,lcc,G
59237,lcsh,Cornwall (England : County) -- History
51424,lcsh,American literature -- 19th century -- Periodicals
45864,lcsh,France -- Social life and customs -- To 1328
44766,lcsh,Needlework
44133,lcsh,Diligence -- Juvenile fiction
26666,lcsh,Russian drama -- Translations into English
44771,lcsh,Perpetual motion
68655,lcc,CT
37095,lcsh,Spanish drama -- History and criticism
47349,lcc,SB
49122,lcc,DC
30780,lcc,F206
58255,lcsh,Storytelling
58319,lcsh,Papermaking
6851,lcsh,Mystery and detective stories
67534,lcsh,Australia -- Juvenile fiction
18796,lcsh,Periodicals
37441,lcsh,Historical fiction
57192,lcsh,Literature -- History and criticism
8846,lcc,BS
21958,lcsh,College students -- Juvenile fiction
22870,lcsh,"Abelard, Peter, 1079-1142 -- Poetry"
20669,lcsh,Education -- Hawaii -- History
14519,lcc,PR
60458,lcsh,West (U.S.) -- Juvenile fiction
64609,lcsh,Treasure troves -- Juvenile fiction
26293,lcsh,Fantasy fiction
23920,lcsh,Science fiction
43204,lcsh,Extinct cities -- Juvenile fiction
65698,lcc,PL
43682,lcc,BL
52452,lcsh,Europe -- Description and travel
41432,lcsh,"South African War, 1899-1902 -- Personal narratives"
10010,lcc,HV
31682,lcsh,"Keats, John, 1795-1821"
23599,lcsh,Psychic ability -- Fiction
67192,lcsh,German fiction -- 20th century
33143,lcsh,Married women -- Fiction
44015,lcsh,English drama
43044,lcsh,"Eliot, George, 1819-1880 -- Correspondence"
47214,lcsh,Christianity and other religions -- Buddhism
61927,lcc,PS
53223,lcsh,"Authors, Italian -- 19th century -- Biography"
71983,lcsh,England -- Periodicals
63254,lcsh,United States -- Politics and government -- 1861-1865
54294,lcsh,Ships -- Juvenile fiction
16107,lcsh,English wit and humor -- Periodicals
55063,lcsh,"Seneca language -- Glossaries, vocabularies, etc."
55610,lcsh,Property
48494,lcc,M
20974,lcc,DC
9421,lcc,PR
21163,lcsh,Kings and rulers -- Juvenile fiction
14436,lcsh,Adventure stories
29100,lcc,PR
29391,lcc,PS
64270,lcsh,Asteroid belt -- Fiction
58776,lcsh,Germany -- Politics and government -- 1871-
8998,lcc,DC
43808,lcsh,Lambs -- Juvenile fiction
7929,lcc,PQ
72651,lcc,PR
40349,lcsh,Rubies -- Fiction
22888,lcsh,Children's poetry
21515,lcsh,Venice (Italy) -- History -- 1508-1797 -- Drama
48441,lcsh,Letter writing
57300,lcsh,Congregational churches -- Missions -- Periodicals
66001,lcsh,Switzerland -- Description and travel
67527,lcc,QH
68601,lcsh,"Pontiac's Conspiracy, 1763-1765 -- Fiction"
1209,lcsh,Incas
74137,lcsh,Short stories
33445,lcc,V
60477,lcsh,Swine -- Juvenile fiction
42392,lcsh,American poetry
36574,lcsh,British -- Africa -- Juvenile fiction
42687,lcsh,Young women -- Social life and customs -- Juvenile fiction
53234,lcc,PH
55784,lcc,PR
26601,lcc,HE
63650,lcc,PQ
34972,lcsh,"Greek fiction, Modern"
68673,lcsh,Outlaws -- Fiction
55259,lcsh,"Short stories, French"
40677,lcsh,Shoemakers -- Biography
40402,lcsh,Kalmyks -- Folklore
1248,lcsh,Frontier and pioneer life -- West (U.S.)
53738,lcsh,Pioneers -- Juvenile fiction
57612,lcsh,Taxidermy
12258,lcsh,"France -- History -- Revolution, 1789-1799"
29225,lcc,PS
66656,lcsh,Mexico -- Fiction
6371,lcsh,"Patrick, Saint, 373?-463? -- Drama"
65519,lcsh,Abolitionists -- Drama
32070,lcc,PT
3155,lcsh,Africa -- Fiction
37033,lcsh,Music
37787,lcsh,Birds
67484,lcsh,Japan -- Juvenile fiction
51158,lcsh,Railroad trains -- Dispatching
54627,lcsh,Bible -- Study and teaching -- Fiction
47942,lcsh,Pottery -- Marks
50891,lcsh,Manners and customs -- Fiction
21002,lcsh,United States -- Politics and government -- 1775-1783
16447,lcc,PS
6935,lcsh,"Telegraph, Wireless"
74752,lcc,PH
34803,lcsh,France -- History -- To 987
29268,lcsh,"Church history -- Primitive and early church, ca. 30-600"
7464,lcc,PR
54218,lcsh,Women and literature -- England -- History -- 19th century
14257,lcsh,Paris (France) -- Fiction
20966,lcsh,Wild Boy of Aveyron
32572,lcc,PZ
48283,lcsh,New York (State) -- Description and travel
31885,lcsh,"Bible -- Criticism, interpretation, etc."
29485,lcsh,Cowboys -- Fiction
54897,lcc,Q
25921,lcc,PR
54106,lcsh,England -- Social life and customs -- 19th century -- Fiction
28288,lcsh,Flanders -- Description and travel
20560,lcsh,Church of England -- Clergy -- Correspondence
24876,lcsh,"Short stories, Canadian"
5332,lcc,PS
25421,lcsh,"Quotations, Chinese"
1513,lcsh,Verona (Italy) -- Drama
8508,lcc,QH
15855,lcc,PS
37224,lcsh,Science -- Popular works
72037,lcsh,Short stories
6961,lcsh,"United States -- History -- Civil War, 1861-1865 -- Personal narratives"
71030,lcsh,"Politics, Practical -- Fiction"
49467,lcsh,Radiation
44549,lcsh,"Civilization, Medieval -- Early works to 1800"
45464,lcsh,Latter Day Saint churches -- Doctrines
30018,lcsh,English wit and humor -- Periodicals
48889,lcc,AP
46300,lcsh,"World War, 1914-1918 -- Hospitals -- France"
72130,lcc,PR
68601,lcsh,Irish -- United States -- Fiction
24266,lcsh,German poetry -- 20th century
68111,lcsh,Whaling -- Netherlands -- History -- 18th century
34707,lcc,PH
68137,lcsh,Cooking
26389,lcsh,Silver mines and mining -- Juvenile fiction
13798,lcsh,"Russia -- History -- Catherine II, 1762-1796 -- Fiction"
31703,lcc,PS
47504,lcsh,"Engelbrekt Engelbrektsson, -1436 -- Fiction"
39988,lcc,HQ
49648,lcsh,"Reconstruction (U.S. history, 1865-1877) -- Fiction"
39305,lcsh,"Casanova, Giacomo, 1725-1798"
19925,lcsh,Hairdressing -- History
41561,lcc,F850.5
59088,lcsh,Colonial administrators -- Germany -- Biography
57304,lcsh,Demarcation line of Alexander VI
24782,lcsh,Nobility -- Fiction
61419,lcsh,Papacy
73256,lcsh,Fairy tales
19924,lcsh,Sexual ethics
23339,lcsh,Extraterrestrial beings -- Fiction
65060,lcc,PR
70553,lcc,AP
43212,lcc,PZ
29116,lcsh,"Bryant, Jacob, 1715-1804"
66675,lcsh,Murder -- Investigation -- Fiction
62693,lcsh,Ocean currents
8973,lcc,U
69822,lcsh,Swedish essays
19523,lcc,PS
30651,lcc,DC
58426,lcc,BP
54843,lcsh,Plague -- Early works to 1800
72601,lcc,DC
34540,lcsh,Children of clergy -- Fiction
7208,lcsh,Authorship -- Fiction
63348,lcsh,Trial transcripts -- England -- London
16097,lcsh,Fantasy fiction
13092,lcc,AP
56585,lcsh,Knots and splices
63035,lcsh,Historical fiction
67875,lcc,PH
2209,lcc,QH
424,lcsh,American poetry
76005,lcsh,Het Klaverblad (Firm) -- Collectibles
49123,lcsh,Lille (France) -- Guidebooks
49504,lcsh,"Short stories, English"
68012,lcsh,Swedish fiction -- Translations into Finnish
22417,lcc,BJ
56542,lcsh,"Reis, Philipp, 1834-1874"
21404,lcsh,Adventure and adventurers -- Juvenile fiction
73458,lcc,PS
68556,lcsh,Mexico -- Description and travel
44561,lcsh,Italian fiction -- Translations into English
35247,lcsh,Detective and mystery stories
68868,lcsh,Short stories
7263,lcsh,Tahiti (French Polynesia : Island) -- Fiction
30159,lcsh,"National characteristics, English"
21468,lcsh,Midshipmen -- Fiction
19875,lcsh,Political oratory -- Juvenile literature
41127,lcc,PZ
72764,lcsh,Mongols -- Russia
20363,lcsh,"Literature, Modern -- 19th century -- Periodicals"
74593,lcsh,Baseball stories
33534,lcc,DC
57625,lcsh,Enslaved persons -- United States -- Biography
70004,lcsh,Dogs -- Anecdotes
44737,lcsh,China -- Description and travel
59963,lcsh,England -- Social life and customs -- 20th century -- Fiction
65048,lcc,E186
38245,lcsh,American essays
58715,lcsh,London (England) -- Pictorial works -- Catalogs
38723,lcc,PR
24135,lcsh,Science fiction
60971,lcsh,Latin America -- History -- Sources
15824,lcc,AG
71202,lcsh,Boys -- Biography
67186,lcc,PS
63462,lcsh,"Château-Thierry, Battle of, Château-Thierry, France, 1918 -- Juvenile fiction"
22421,lcc,PR
58730,lcsh,Psychological fiction
53250,lcsh,Bildungsromans
49326,lcsh,Osage Indians -- Religion
10294,lcc,PE
13235,lcsh,"South African War, 1899-1902 -- Campaigns"
5909,lcsh,Knights and knighthood -- Spain -- Fiction
65988,lcc,PC
16052,lcsh,Children's stories
42151,lcsh,France -- Description and travel
67555,lcc,HE
20518,lcsh,Fiction
75051,lcc,PR
2020,lcsh,Adventure stories
53688,lcsh,Gothic fiction
52594,lcsh,Tibet Autonomous Region (China) -- Social life and customs
30867,lcc,PS
13468,lcc,DS
23810,lcc,PS
69211,lcsh,Artificial intelligence -- Fiction
1966,lcc,PR
25909,lcsh,American literature -- Periodicals
35312,lcsh,Bildungsromans
67977,lcc,PS
64139,lcsh,England -- Juvenile fiction
37415,lcsh,Courts-martial and courts of inquiry -- Juvenile fiction
42697,lcsh,Finnish fiction -- 19th century
36205,lcsh,Skiathos Island (Greece) -- Social conditions -- Fiction
42351,lcc,F590.3
32960,lcsh,Short stories
1842,lcsh,Heroes -- Fiction
21270,lcsh,Honesty -- Fiction
30011,lcsh,"World War, 1914-1918 -- Personal narratives, German"
75565,lcsh,Short stories
58531,lcsh,"United States -- History -- Civil War, 1861-1865 -- Regimental histories -- Massachusetts"
23304,lcc,PS
65520,lcsh,American wit and humor
5298,lcsh,French poetry -- Translations into English
18258,lcsh,"Nettelbeck, Joachim Christian, 1738-1824"
31936,lcsh,Cathedrals -- Rhine River Valley
47519,lcsh,Latter Day Saints -- Great Britain
43936,lcsh,Oz (Imaginary place) -- Juvenile fiction
24269,lcsh,"Odysseus, King of Ithaca (Mythological character) -- Poetry"
2765,lcsh,Man-woman relationships -- Drama
17776,lcc,TA
60791,lcsh,Russia -- Foreign relations -- Great Britain
6534,lcsh,Whitby (England) -- Fiction
39453,lcsh,Triangles (Interpersonal relations) -- Fiction
30403,lcc,BF
49945,lcc,PZ
3977,lcsh,Paris (France) -- Fiction
17203,lcsh,Channel Islands -- History
59084,lcsh,France. Armée. Légion étrangère -- Fiction
56524,lcsh,Criminals -- Great Britain
42260,lcsh,Children -- Conduct of life -- Juvenile fiction
51398,lcsh,Short stories
68752,lcc,HV
32305,lcsh,Kings and rulers -- Drama
74840,lcsh,Christian fiction
41574,lcsh,Inheritance and succession -- Fiction
41520,lcc,BS
9168,lcc,PQ
52895,lcsh,"Short stories, Russian -- Translations into Finnish"
12061,lcc,DG
55759,lcsh,Europe -- Description and travel
73263,lcc,PH
37862,lcc,PS
27520,lcsh,"Hoffman, Frederick, Captain -- Diaries"
5358,lcsh,Christian life -- Fiction
13164,lcc,PH
49577,lcsh,"China -- History -- Boxer Rebellion, 1899-1901"
73594,lcsh,Human-alien encounters -- Fiction
28987,lcc,PS
69194,lcc,DB
9170,lcsh,Christian pilgrims and pilgrimages -- Fiction
13320,lcc,PL
25397,lcsh,"Philosophy, Chinese"
24479,lcc,AP
63748,lcsh,"Boyle, Mary Louisa, 1810-1890"
6857,lcsh,Dice
17303,lcc,AP
23511,lcc,PS
20080,lcsh,Temperance -- Juvenile fiction
72775,lcc,PZ
61054,lcsh,Hunting stories
30675,lcc,BX
19531,lcsh,Children's poetry
27263,lcc,B
33864,lcsh,Poetry
73672,lcsh,Man-woman relationships -- Fiction
45261,lcsh,Argentina -- Economic conditions
35397,lcc,PZ
61625,lcsh,Fiction -- Authorship
75129,lcsh,Socialism -- Italy
35579,lcsh,"Campaign literature, 1872 -- Republican"
19944,lcsh,Tales -- Japan
25452,lcsh,Australians -- Foreign countries -- Fiction
5396,lcsh,"United States -- History -- Civil War, 1861-1865 -- Fiction"
35184,lcsh,Great Britain -- Colonies -- Administration
14945,lcsh,Old age -- Early works to 1800
48972,lcsh,"Custer, George A. (George Armstrong), 1839-1876"
39890,lcsh,Painters -- Switzerland -- Biography
2855,lcsh,Zimbabwe -- Fiction
41040,lcsh,Church architecture -- Spain
8821,lcsh,Gold mines and mining -- Ghana
74581,lcsh,Parent and child -- Juvenile fiction
40729,lcsh,Poor families -- Drama
51047,lcsh,Manners and customs -- Fiction
24668,lcsh,"Speeches, addresses, etc., American"
40733,lcsh,German literature
24461,lcsh,"India -- History -- British occupation, 1765-1947"
38076,lcsh,"Pennell, Elizabeth Robins, 1855-1936"
2882,lcsh,Jewish legends
61973,lcsh,Fishes -- Florida
39439,lcc,BV
34441,lcsh,Women detectives -- Juvenile fiction
53361,lcc,PZ
38760,lcc,AP
6998,lcsh,Jersey (Channel Islands) -- Juvenile fiction
15839,lcsh,Schools -- Fiction
12461,lcsh,Paris (France) -- Fiction
24788,lcsh,Cherokee language -- Texts
9980,lcsh,Authors -- Fiction
62207,lcsh,"India -- History -- British occupation, 1765-1947 -- Fiction"
20568,lcsh,French poetry -- 19th century
29980,lcsh,Children's stories
20847,lcsh,Vedas
58004,lcsh,Geology -- Juvenile fiction
41093,lcc,PR
24163,lcsh,Weather -- Folklore
2773,lcsh,Upper class families -- England -- Fiction
42572,lcsh,Widows -- Juvenile fiction
8557,lcsh,"Dramatists, Irish -- 20th century -- Biography"
54264,lcc,PQ
19355,lcc,PS
21191,lcsh,"Hamilton, Emma, Lady, 1765-1815 -- Fiction"
63054,lcsh,Alexandria (Egypt) -- Church history
75232,lcsh,Religion and science
62509,lcc,GR
67229,lcsh,Short stories
23775,lcsh,Dance of death in art
59165,lcsh,"Ghost stories, English"
