week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
1991-06-30,4,5522282.0,The Will Rogers Follies,Palace Theatre,576593.0,,50.2,,11487,1721,0.8343,8,0
1991-07-07,5,4840205.0,Cats,Winter Garden Theatre,430130.0,,41.64,,10330,1482,0.8713,8,0
1991-07-07,5,4840205.0,City of Angels,Virginia Theatre,306264.0,,38.42,,7971,1226,0.8127,8,0
1991-07-07,5,4840205.0,Getting Married,Circle in the Square Theatre,67256.0,,18.24,,3688,686,0.672,8,0
1991-07-07,5,4840205.0,Grand Hotel,Gershwin Theatre,245739.0,,36.68,,6700,1292,0.6482,8,0
1991-07-07,5,4840205.0,Gypsy,Marquis Theatre,313809.0,,36.79,,8530,1576,0.6766,8,0
1991-07-07,5,4840205.0,Les Miserables,Imperial Theatre,448298.0,,45.48,,9857,1413,0.872,8,0
1991-07-07,5,4840205.0,Lost in Yonkers,Richard Rodgers Theatre,344747.0,,33.43,,10311,1368,0.9422,8,0
1991-07-07,5,4840205.0,Miss Saigon,Broadway Theatre,779802.0,,55.35,,14088,1761,1.0,8,0
1991-07-07,5,4840205.0,Once On This Island,Booth Theatre,115078.0,,21.63,,5320,802,0.8292,8,0
1991-07-07,5,4840205.0,Six Degrees of Separation,Vivian Beaumont Theater,233916.0,,32.3,,7243,1053,0.8598,8,0
1991-07-07,5,4840205.0,The Phantom of the Opera,Majestic Theatre,646344.0,,49.35,,13096,1609,1.0174,8,0
1991-07-07,5,4840205.0,The Secret Garden,St. James Theatre,415915.0,,40.12,,10368,1644,0.7883,8,0
1991-07-07,5,4840205.0,The Will Rogers Follies,Palace Theatre,492907.0,,50.25,,9809,1721,0.7124,8,0
1991-07-14,6,5054134.0,Cats,Winter Garden Theatre,447339.0,,41.98,,10655,1482,0.8987,8,0
1991-07-14,6,5054134.0,City of Angels,Virginia Theatre,314215.0,,38.51,,8160,1226,0.832,8,0
1991-07-14,6,5054134.0,Getting Married,Circle in the Square Theatre,79008.0,,15.53,,5088,686,0.9271,8,0
1991-07-14,6,5054134.0,Grand Hotel,Gershwin Theatre,261616.0,,37.11,,7050,1292,0.6821,8,0
1991-07-14,6,5054134.0,Gypsy,Marquis Theatre,330482.0,,38.13,,8667,1576,0.6874,8,0
1991-07-14,6,5054134.0,Les Miserables,Imperial Theatre,459102.0,,46.62,,9848,1413,0.8712,8,0
1991-07-14,6,5054134.0,Lost in Yonkers,Richard Rodgers Theatre,349881.0,,33.86,,10333,1368,0.9442,8,0
1991-07-14,6,5054134.0,Miss Saigon,Broadway Theatre,782314.0,,55.55,,14084,1761,0.9997,8,0
1991-07-14,6,5054134.0,Once On This Island,Booth Theatre,111633.0,,21.45,,5204,802,0.8111,8,0
1991-07-14,6,5054134.0,Six Degrees of Separation,Vivian Beaumont Theater,250479.0,,31.66,,7912,1053,0.9392,8,0
1991-07-14,6,5054134.0,The Phantom of the Opera,Majestic Theatre,644258.0,,49.2,,13096,1609,1.0174,8,0
1991-07-14,6,5054134.0,The Secret Garden,St. James Theatre,454184.0,,40.99,,11079,1644,0.8424,8,0
1991-07-14,6,5054134.0,The Will Rogers Follies,Palace Theatre,569623.0,,49.69,,11463,1721,0.8326,8,0
1991-07-21,7,4931388.0,Cats,Winter Garden Theatre,462144.0,,41.9,,11029,1482,0.9302,8,0
1991-07-21,7,4931388.0,City of Angels,Virginia Theatre,316597.0,,34.53,,9168,1226,0.9347,8,0
1991-07-21,7,4931388.0,Getting Married,Circle in the Square Theatre,75431.0,,16.86,,4475,686,0.8154,8,0
1991-07-21,7,4931388.0,Grand Hotel,Gershwin Theatre,245448.0,,36.04,,6810,1292,0.6589,8,0
1991-07-21,7,4931388.0,Gypsy,Marquis Theatre,238286.0,,34.57,,6893,1576,0.5467,8,0
1991-07-21,7,4931388.0,Les Miserables,Imperial Theatre,458053.0,,46.12,,9932,1413,0.8786,8,0
1991-07-21,7,4931388.0,Lost in Yonkers,Richard Rodgers Theatre,335526.0,,35.33,,9498,1368,0.8679,8,0
1991-07-21,7,4931388.0,Miss Saigon,Broadway Theatre,781413.0,,55.47,,14088,1761,1.0,8,0
1991-07-21,7,4931388.0,Once On This Island,Booth Theatre,120753.0,,22.77,,5302,802,0.8264,8,0
1991-07-21,7,4931388.0,Six Degrees of Separation,Vivian Beaumont Theater,249563.0,,32.31,,7724,1053,0.9169,8,0
1991-07-21,7,4931388.0,The Phantom of the Opera,Majestic Theatre,644624.0,,49.22,,13096,1609,1.0174,8,0
1991-07-21,7,4931388.0,The Secret Garden,St. James Theatre,450833.0,,40.7,,11077,1644,0.8422,8,0
1991-07-21,7,4931388.0,The Will Rogers Follies,Palace Theatre,552717.0,,49.7,,11120,1721,0.8077,8,0
1991-07-28,8,5089976.0,Cats,Winter Garden Theatre,476678.0,,42.47,,11223,1482,0.9466,8,0
1991-07-28,8,5089976.0,City of Angels,Virginia Theatre,323279.0,,37.93,,8523,1226,0.869,8,0
1991-07-28,8,5089976.0,Getting Married,Circle in the Square Theatre,74923.0,,16.86,,4444,686,0.8098,8,0
1991-07-28,8,5089976.0,Grand Hotel,Gershwin Theatre,259206.0,,36.98,,7009,1292,0.6781,8,0
1991-07-28,8,5089976.0,Gypsy,Marquis Theatre,282667.0,,35.48,,7967,1576,0.6319,8,0
1991-07-28,8,5089976.0,Les Miserables,Imperial Theatre,492167.0,,46.81,,10515,1413,0.9302,8,0
1991-07-28,8,5089976.0,Lost in Yonkers,Richard Rodgers Theatre,349866.0,,34.03,,10282,1368,0.9395,8,0
1991-07-28,8,5089976.0,Miss Saigon,Broadway Theatre,786612.0,,55.84,,14088,1761,1.0,8,0
1991-07-28,8,5089976.0,Once On This Island,Booth Theatre,124424.0,,22.61,,5504,802,0.8579,8,0
1991-07-28,8,5089976.0,Six Degrees of Separation,Vivian Beaumont Theater,259544.0,,31.76,,8172,1053,0.9701,8,0
1991-07-28,8,5089976.0,The Phantom of the Opera,Majestic Theatre,647140.0,,49.42,,13096,1609,1.0174,8,0
1991-07-28,8,5089976.0,The Secret Garden,St. James Theatre,457426.0,,41.26,,11086,1644,0.8429,8,0
1991-07-28,8,5089976.0,The Will Rogers Follies,Palace Theatre,556044.0,,49.38,,11261,1721,0.8179,8,0
1991-08-04,9,4869051.0,Cats,Winter Garden Theatre,491030.0,,43.69,,11239,1482,0.948,8,0
1991-08-04,9,4869051.0,City of Angels,Virginia Theatre,355454.0,,37.77,,9411,1226,0.9595,8,0
1991-08-04,9,4869051.0,Getting Married,Circle in the Square Theatre,73024.0,,16.83,,4340,686,0.7908,8,0
1991-08-04,9,4869051.0,Grand Hotel,Gershwin Theatre,287537.0,,36.04,,7978,1292,0.7719,8,0
1991-08-04,9,4869051.0,Les Miserables,Imperial Theatre,485946.0,,46.87,,10369,1413,0.9173,8,0
1991-08-04,9,4869051.0,Lost in Yonkers,Richard Rodgers Theatre,335255.0,,31.99,,10479,1368,0.9575,8,0
1991-08-04,9,4869051.0,Miss Saigon,Broadway Theatre,782060.0,,55.51,,14088,1761,1.0,8,0
1991-08-04,9,4869051.0,Once On This Island,Booth Theatre,125193.0,,23.38,,5355,802,0.8346,8,0
1991-08-04,9,4869051.0,Six Degrees of Separation,Vivian Beaumont Theater,276529.0,,33.18,,8335,1053,0.9894,8,0
1991-08-04,9,4869051.0,The Phantom of the Opera,Majestic Theatre,646189.0,,49.34,,13096,1609,1.0174,8,0
1991-08-04,9,4869051.0,The Secret Garden,St. James Theatre,461972.0,,40.53,,11399,1644,0.8667,8,0
1991-08-04,9,4869051.0,The Will Rogers Follies,Palace Theatre,548862.0,,51.28,,10704,1420,0.9423,8,0
1991-08-11,10,5068020.0,Cats,Winter Garden Theatre,512907.0,,44.71,,11471,1482,0.9675,8,0
1991-08-11,10,5068020.0,City of Angels,Virginia Theatre,383150.0,,39.41,,9721,1226,0.9911,8,0
1991-08-11,10,5068020.0,Getting Married,Circle in the Square Theatre,65695.0,,16.25,,4044,686,0.7369,8,0
1991-08-11,10,5068020.0,Grand Hotel,Gershwin Theatre,334119.0,,35.84,,9322,1292,0.9019,8,0
1991-08-11,10,5068020.0,Les Miserables,Imperial Theatre,514262.0,,47.29,,10875,1413,0.962,8,0
1991-08-11,10,5068020.0,Lost in Yonkers,Richard Rodgers Theatre,360800.0,,33.11,,10896,1368,0.9956,8,0
1991-08-11,10,5068020.0,Miss Saigon,Broadway Theatre,781332.0,,55.46,,14088,1761,1.0,8,0
1991-08-11,10,5068020.0,Once On This Island,Booth Theatre,141648.0,,23.91,,5924,802,0.9233,8,0
1991-08-11,10,5068020.0,Six Degrees of Separation,Vivian Beaumont Theater,242047.0,,30.84,,7848,1053,0.9316,8,0
1991-08-11,10,5068020.0,The Phantom of the Opera,Majestic Theatre,637849.0,,48.71,,13096,1609,1.0174,8,0
1991-08-11,10,5068020.0,The Secret Garden,St. James Theatre,509735.0,,41.09,,12406,1644,0.9433,8,0
1991-08-11,10,5068020.0,The Will Rogers Follies,Palace Theatre,584476.0,,50.73,,11521,1420,1.0142,8,0
1991-08-18,11,5196788.0,Cats,Winter Garden Theatre,533944.0,,46.22,,11553,1482,0.9744,8,0
1991-08-18,11,5196788.0,City of Angels,Virginia Theatre,365497.0,,38.99,,9375,1226,0.9559,8,0
1991-08-18,11,5196788.0,Getting Married,Circle in the Square Theatre,67094.0,,15.19,,4417,686,0.8048,8,0
1991-08-18,11,5196788.0,Grand Hotel,Gershwin Theatre,336387.0,,36.89,,9119,1292,0.8823,8,0
1991-08-18,11,5196788.0,Les Miserables,Imperial Theatre,544884.0,,48.52,,11229,1413,0.9934,8,0
1991-08-18,11,5196788.0,Lost in Yonkers,Richard Rodgers Theatre,355105.0,,33.32,,10656,1368,0.9737,8,0
1991-08-18,11,5196788.0,Miss Saigon,Broadway Theatre,784392.0,,55.68,,14088,1761,1.0,8,0
1991-08-18,11,5196788.0,Once On This Island,Booth Theatre,136620.0,,23.99,,5695,802,0.8876,8,0
1991-08-18,11,5196788.0,Six Degrees of Separation,Vivian Beaumont Theater,336681.0,,46.88,,7182,1053,0.8526,8,0
1991-08-18,11,5196788.0,The Phantom of the Opera,Majestic Theatre,644348.0,,49.2,,13096,1609,1.0174,8,0
1991-08-18,11,5196788.0,The Secret Garden,St. James Theatre,512157.0,,41.88,,12229,1644,0.9298,8,0
1991-08-18,11,5196788.0,The Will Rogers Follies,Palace Theatre,579679.0,,51.32,,11296,1420,0.9944,8,0
1991-08-25,12,4958008.0,Cats,Winter Garden Theatre,502697.0,,44.62,,11266,1482,0.9502,8,0
1991-08-25,12,4958008.0,City of Angels,Virginia Theatre,364175.0,,38.61,,9433,1226,0.9618,8,0
1991-08-25,12,4958008.0,Getting Married,Circle in the Square Theatre,70164.0,,16.7,,4201,686,0.7655,8,0
1991-08-25,12,4958008.0,Grand Hotel,Gershwin Theatre,326961.0,,35.42,,9230,1292,0.893,8,0
1991-08-25,12,4958008.0,Les Miserables,Imperial Theatre,529810.0,,48.12,,11010,1413,0.974,8,0
1991-08-25,12,4958008.0,Lost in Yonkers,Richard Rodgers Theatre,349272.0,,33.11,,10548,1368,0.9638,8,0
1991-08-25,12,4958008.0,Miss Saigon,Broadway Theatre,786452.0,,55.82,,14088,1761,1.0,8,0
1991-08-25,12,4958008.0,Once On This Island,Booth Theatre,126337.0,,23.56,,5363,802,0.8359,8,0
1991-08-25,12,4958008.0,Six Degrees of Separation,Vivian Beaumont Theater,218416.0,,30.9,,7068,1053,0.839,8,0
1991-08-25,12,4958008.0,The Phantom of the Opera,Majestic Theatre,644402.0,,49.21,,13096,1609,1.0174,8,0
1991-08-25,12,4958008.0,The Secret Garden,St. James Theatre,481289.0,,40.16,,11983,1644,0.9111,8,0
1991-08-25,12,4958008.0,The Will Rogers Follies,Palace Theatre,558033.0,,52.03,,10725,1420,0.9441,8,0
1991-09-01,13,4816905.0,Cats,Winter Garden Theatre,490292.0,,43.66,,11230,1482,0.9472,8,0
1991-09-01,13,4816905.0,City of Angels,Virginia Theatre,379867.0,,39.65,,9580,1226,0.9768,8,0
1991-09-01,13,4816905.0,Grand Hotel,Gershwin Theatre,300020.0,,34.39,,8724,1292,0.844,8,0
1991-09-01,13,4816905.0,Les Miserables,Imperial Theatre,520724.0,,47.96,,10857,1413,0.9605,8,0
1991-09-01,13,4816905.0,Lost in Yonkers,Richard Rodgers Theatre,323833.0,,32.15,,10072,1368,0.9203,8,0
1991-09-01,13,4816905.0,Miss Saigon,Broadway Theatre,786995.0,,55.86,,14088,1761,1.0,8,0
1991-09-01,13,4816905.0,Once On This Island,Booth Theatre,134592.0,,24.4,,5517,802,0.8599,8,0
1991-09-01,13,4816905.0,Six Degrees of Separation,Vivian Beaumont Theater,215300.0,,31.21,,6899,1053,0.819,8,0
1991-09-01,13,4816905.0,The Phantom of the Opera,Majestic Theatre,645268.0,,49.27,,13096,1609,1.0174,8,0
1991-09-01,13,4816905.0,The Secret Garden,St. James Theatre,448271.0,,40.56,,11052,1644,0.8403,8,0
1991-09-01,13,4816905.0,The Will Rogers Follies,Palace Theatre,571743.0,,52.56,,10878,1420,0.9576,8,0
1991-09-08,14,3888778.0,Cats,Winter Garden Theatre,351593.0,,41.89,,8393,1482,0.7079,8,0
1991-09-08,14,3888778.0,City of Angels,Virginia Theatre,270297.0,,36.9,,7326,1226,0.7469,8,0
1991-09-08,14,3888778.0,Grand Hotel,Gershwin Theatre,225112.0,,34.61,,6504,1292,0.6293,8,0
1991-09-08,14,3888778.0,Les Miserables,Imperial Theatre,424762.0,,45.92,,9250,1413,0.8183,8,0
1991-09-08,14,3888778.0,Lost in Yonkers,Richard Rodgers Theatre,224419.0,,31.74,,7070,1368,0.646,8,0
1991-09-08,14,3888778.0,Miss Saigon,Broadway Theatre,783503.0,,55.61,,14088,1761,1.0,8,0
1991-09-08,14,3888778.0,Once On This Island,Booth Theatre,69446.0,,21.72,,3198,802,0.4984,8,0
1991-09-08,14,3888778.0,Six Degrees of Separation,Vivian Beaumont Theater,143964.0,,28.08,,5127,1053,0.6086,8,0
1991-09-08,14,3888778.0,The Phantom of the Opera,Majestic Theatre,641544.0,,48.99,,13096,1609,1.0174,8,0
1991-09-08,14,3888778.0,The Secret Garden,St. James Theatre,278363.0,,40.29,,6909,1644,0.5253,8,0
1991-09-08,14,3888778.0,The Will Rogers Follies,Palace Theatre,475775.0,,52.43,,9074,1420,0.7988,8,0
1991-09-15,15,4264963.0,Cats,Winter Garden Theatre,416290.0,,42.91,,9701,1482,0.8182,8,0
1991-09-15,15,4264963.0,City of Angels,Virginia Theatre,314324.0,,38.67,,8129,1226,0.8288,8,0
1991-09-15,15,4264963.0,Grand Hotel,Gershwin Theatre,289793.0,,35.55,,8151,1292,0.7886,8,0
1991-09-15,15,4264963.0,Les Miserables,Imperial Theatre,462470.0,,46.2,,10010,1413,0.8855,8,0
1991-09-15,15,4264963.0,Lost in Yonkers,Richard Rodgers Theatre,253659.0,,32.41,,7827,1368,0.7152,8,0
1991-09-15,15,4264963.0,Miss Saigon,Broadway Theatre,781614.0,,55.48,,14088,1761,1.0,8,0
1991-09-15,15,4264963.0,Once On This Island,Booth Theatre,93674.0,,24.12,,3884,802,0.6054,8,0
1991-09-15,15,4264963.0,Six Degrees of Separation,Vivian Beaumont Theater,169046.0,,32.97,,5128,1053,0.6087,8,0
1991-09-15,15,4264963.0,The Phantom of the Opera,Majestic Theatre,636188.0,,48.58,,13096,1609,1.0174,8,0
1991-09-15,15,4264963.0,The Secret Garden,St. James Theatre,319303.0,,40.33,,7918,1644,0.602,8,0
1991-09-15,15,4264963.0,The Will Rogers Follies,Palace Theatre,528602.0,,52.29,,10110,1420,0.89,8,0
1991-09-22,16,4488418.0,Cats,Winter Garden Theatre,442651.0,,43.0,,10294,1482,0.8683,8,0
1991-09-22,16,4488418.0,City of Angels,Virginia Theatre,331605.0,,39.39,,8418,1226,0.8583,8,0
1991-09-22,16,4488418.0,Grand Hotel,Gershwin Theatre,320502.0,,37.04,,8652,1292,0.8371,8,0
1991-09-22,16,4488418.0,Les Miserables,Imperial Theatre,488486.0,,45.82,,10660,1413,0.943,8,0
1991-09-22,16,4488418.0,Lost in Yonkers,Richard Rodgers Theatre,257115.0,,32.3,,7960,1368,0.7273,8,0
1991-09-22,16,4488418.0,Miss Saigon,Broadway Theatre,780148.0,,55.38,,14088,1761,1.0,8,0
1991-09-22,16,4488418.0,On Borrowed Time,Circle in the Square Theatre,43706.0,,20.07,,2178,604,0.9015,0,4
1991-09-22,16,4488418.0,Once On This Island,Booth Theatre,100760.0,,25.5,,3952,802,0.616,8,0
1991-09-22,16,4488418.0,Six Degrees of Separation,Vivian Beaumont Theater,179105.0,,33.03,,5423,1053,0.6438,8,0
1991-09-22,16,4488418.0,The Phantom of the Opera,Majestic Theatre,637651.0,,48.69,,13096,1609,1.0174,8,0
1991-09-22,16,4488418.0,The Secret Garden,St. James Theatre,369444.0,,40.47,,9128,1644,0.694,8,0
1991-09-22,16,4488418.0,The Will Rogers Follies,Palace Theatre,537245.0,,52.38,,10257,1420,0.9029,8,0
1991-09-29,17,4606210.0,Cats,Winter Garden Theatre,426098.0,,42.85,,9945,1482,0.8388,8,0
1991-09-29,17,4606210.0,City of Angels,Virginia Theatre,340851.0,,42.34,,8050,1226,0.8208,8,0
1991-09-29,17,4606210.0,Grand Hotel,Gershwin Theatre,322157.0,,37.43,,8606,1292,0.8326,8,0
1991-09-29,17,4606210.0,Les Miserables,Imperial Theatre,484658.0,,45.8,,10582,1413,0.9361,8,0
1991-09-29,17,4606210.0,Lost in Yonkers,Richard Rodgers Theatre,306011.0,,34.42,,8891,1368,0.8124,8,0
1991-09-29,17,4606210.0,Miss Saigon,Broadway Theatre,776172.0,,55.09,,14088,1761,1.0,8,0
1991-09-29,17,4606210.0,On Borrowed Time,Circle in the Square Theatre,77336.0,,20.2,,3829,604,0.7924,0,8
1991-09-29,17,4606210.0,Once On This Island,Booth Theatre,99877.0,,24.77,,4032,802,0.6284,8,0
1991-09-29,17,4606210.0,Six Degrees of Separation,Vivian Beaumont Theater,184868.0,,32.69,,5655,1053,0.6713,8,0
1991-09-29,17,4606210.0,The Phantom of the Opera,Majestic Theatre,636643.0,,48.61,,13096,1609,1.0174,8,0
1991-09-29,17,4606210.0,The Secret Garden,St. James Theatre,375390.0,,40.98,,9161,1644,0.6965,8,0
1991-09-29,17,4606210.0,The Will Rogers Follies,Palace Theatre,576149.0,,51.45,,11198,1420,0.9857,8,0
1991-10-06,18,4471449.0,Cats,Winter Garden Theatre,403545.0,,43.2,,9341,1482,0.7879,8,0
1991-10-06,18,4471449.0,City of Angels,Virginia Theatre,327926.0,,41.08,,7983,1226,0.8139,8,0
1991-10-06,18,4471449.0,Grand Hotel,Gershwin Theatre,311143.0,,39.02,,7973,1292,0.7714,8,0
1991-10-06,18,4471449.0,Les Miserables,Imperial Theatre,469255.0,,45.57,,10297,1413,0.9109,8,0
1991-10-06,18,4471449.0,Lost in Yonkers,Richard Rodgers Theatre,275281.0,,33.18,,8297,1368,0.7581,8,0
1991-10-06,18,4471449.0,Miss Saigon,Broadway Theatre,775124.0,,55.02,,14088,1761,1.0,8,0
1991-10-06,18,4471449.0,On Borrowed Time,Circle in the Square Theatre,82480.0,,20.04,,4116,604,0.8518,0,8
1991-10-06,18,4471449.0,Once On This Island,Booth Theatre,95339.0,,24.51,,3890,802,0.6063,8,0
1991-10-06,18,4471449.0,Six Degrees of Separation,Vivian Beaumont Theater,172187.0,,33.35,,5163,1053,0.6129,8,0
1991-10-06,18,4471449.0,The Phantom of the Opera,Majestic Theatre,633183.0,,48.35,,13096,1609,1.0174,8,0
1991-10-06,18,4471449.0,The Secret Garden,St. James Theatre,359560.0,,41.07,,8755,1644,0.6657,8,0
1991-10-06,18,4471449.0,The Will Rogers Follies,Palace Theatre,566426.0,,51.62,,10972,1420,0.9658,8,0
1991-10-13,19,5368892.0,Andre Heller's Wonderhouse,Broadhurst Theatre,27462.0,,19.76,,1390,1186,0.293,0,4
1991-10-13,19,5368892.0,Cats,Winter Garden Theatre,445643.0,,44.73,,9962,1482,0.8402,8,0
1991-10-13,19,5368892.0,City of Angels,Virginia Theatre,362118.0,,47.12,,7685,1226,0.7835,8,0
1991-10-13,19,5368892.0,Dancing at Lughnasa,Plymouth Theatre,84218.0,,29.86,,2820,1037,0.6798,0,4
1991-10-13,19,5368892.0,Grand Hotel,Gershwin Theatre,350905.0,,39.25,,8940,1292,0.8649,8,0
1991-10-13,19,5368892.0,Les Miserables,Imperial Theatre,497253.0,,45.58,,10910,1413,0.9651,8,0
1991-10-13,19,5368892.0,Lost in Yonkers,Richard Rodgers Theatre,301129.0,,33.11,,9096,1368,0.8311,8,0
1991-10-13,19,5368892.0,Miss Saigon,Broadway Theatre,776901.0,,55.15,,14088,1761,1.0,8,0
1991-10-13,19,5368892.0,Nick & Nora,Marquis Theatre,423408.0,,33.99,,12457,1576,0.988,0,8
1991-10-13,19,5368892.0,On Borrowed Time,Circle in the Square Theatre,76036.0,,24.52,,3101,604,0.7334,6,1
1991-10-13,19,5368892.0,Once On This Island,Booth Theatre,123248.0,,26.26,,4693,802,0.7315,8,0
1991-10-13,19,5368892.0,Six Degrees of Separation,Vivian Beaumont Theater,208152.0,,34.44,,6044,1053,0.7175,8,0
1991-10-13,19,5368892.0,The Homecoming,Criterion Center Stage Right,63413.0,,23.92,,2651,499,0.7589,0,7
1991-10-13,19,5368892.0,The Phantom of the Opera,Majestic Theatre,638634.0,,48.77,,13096,1609,1.0174,8,0
1991-10-13,19,5368892.0,The Secret Garden,St. James Theatre,414623.0,,42.94,,9656,1644,0.7342,8,0
1991-10-13,19,5368892.0,The Will Rogers Follies,Palace Theatre,575749.0,,50.19,,11472,1420,1.0099,8,0
1991-10-20,20,5420195.0,Andre Heller's Wonderhouse,Broadhurst Theatre,35777.0,,16.61,,2154,1186,0.227,1,7
1991-10-20,20,5420195.0,Cats,Winter Garden Theatre,459233.0,,44.14,,10405,1482,0.8776,8,0
1991-10-20,20,5420195.0,City of Angels,Virginia Theatre,342326.0,,42.3,,8093,1226,0.8251,8,0
1991-10-20,20,5420195.0,Dancing at Lughnasa,Plymouth Theatre,185068.0,,28.11,,6584,1037,0.7936,0,8
1991-10-20,20,5420195.0,Grand Hotel,Gershwin Theatre,340961.0,,38.83,,8780,1292,0.8495,8,0
1991-10-20,20,5420195.0,Les Miserables,Imperial Theatre,488611.0,,47.05,,10385,1413,0.9187,8,0
1991-10-20,20,5420195.0,Lost in Yonkers,Richard Rodgers Theatre,296657.0,,33.95,,8738,1368,0.7984,8,0
1991-10-20,20,5420195.0,Miss Saigon,Broadway Theatre,771361.0,,54.75,,14088,1761,1.0,8,0
1991-10-20,20,5420195.0,Nick & Nora,Marquis Theatre,427966.0,,34.41,,12437,1576,0.9864,0,8
1991-10-20,20,5420195.0,On Borrowed Time,Circle in the Square Theatre,94930.0,,24.21,,3921,604,0.8115,8,0
1991-10-20,20,5420195.0,Once On This Island,Booth Theatre,100816.0,,23.11,,4362,802,0.6799,8,0
1991-10-20,20,5420195.0,Six Degrees of Separation,Vivian Beaumont Theater,179381.0,,34.1,,5260,1053,0.6244,8,0
1991-10-20,20,5420195.0,The Homecoming,Criterion Center Stage Right,80446.0,,24.11,,3336,499,0.8357,0,8
1991-10-20,20,5420195.0,The Phantom of the Opera,Majestic Theatre,640027.0,,48.87,,13096,1609,1.0174,8,0
1991-10-20,20,5420195.0,The Secret Garden,St. James Theatre,396916.0,,41.11,,9654,1644,0.734,8,0
1991-10-20,20,5420195.0,The Will Rogers Follies,Palace Theatre,579719.0,,51.65,,11225,1420,0.9881,8,0
1991-10-27,21,5459285.0,Andre Heller's Wonderhouse,Broadhurst Theatre,32792.0,,18.27,,1795,1186,0.1892,8,0
1991-10-27,21,5459285.0,Cats,Winter Garden Theatre,451713.0,,43.18,,10461,1482,0.8823,8,0
1991-10-27,21,5459285.0,City of Angels,Virginia Theatre,342037.0,,42.57,,8034,1226,0.8191,8,0
1991-10-27,21,5459285.0,Dancing at Lughnasa,Plymouth Theatre,207254.0,,29.94,,6923,1037,0.8345,5,3
1991-10-27,21,5459285.0,Grand Hotel,Gershwin Theatre,336982.0,,37.19,,9060,1292,0.8765,8,0
1991-10-27,21,5459285.0,Les Miserables,Imperial Theatre,488088.0,,45.49,,10729,1413,0.9491,8,0
1991-10-27,21,5459285.0,Lost in Yonkers,Richard Rodgers Theatre,301908.0,,34.05,,8866,1368,0.8101,8,0
1991-10-27,21,5459285.0,Miss Saigon,Broadway Theatre,777898.0,,55.22,,14088,1761,1.0,8,0
1991-10-27,21,5459285.0,Nick & Nora,Marquis Theatre,456667.0,,36.89,,12380,1576,0.9819,0,8
1991-10-27,21,5459285.0,On Borrowed Time,Circle in the Square Theatre,89769.0,,24.8,,3620,604,0.7492,8,0
1991-10-27,21,5459285.0,Once On This Island,Booth Theatre,99713.0,,23.35,,4271,802,0.6657,8,0
1991-10-27,21,5459285.0,Six Degrees of Separation,Vivian Beaumont Theater,181185.0,,33.42,,5421,1053,0.6435,8,0
1991-10-27,21,5459285.0,The Homecoming,Criterion Center Stage Right,78489.0,,22.46,,3494,499,0.778,1,8
1991-10-27,21,5459285.0,The Phantom of the Opera,Majestic Theatre,640743.0,,48.93,,13096,1609,1.0174,8,0
1991-10-27,21,5459285.0,The Secret Garden,St. James Theatre,390345.0,,40.5,,9637,1644,0.7327,8,0
1991-10-27,21,5459285.0,The Will Rogers Follies,Palace Theatre,583702.0,,51.73,,11283,1420,0.9932,8,0
1991-11-03,22,5141665.0,Cats,Winter Garden Theatre,416525.0,,41.48,,10041,1482,0.8469,8,0
1991-11-03,22,5141665.0,City of Angels,Virginia Theatre,296816.0,,40.41,,7346,1226,0.749,8,0
1991-11-03,22,5141665.0,Dancing at Lughnasa,Plymouth Theatre,225468.0,,28.77,,7836,1037,0.9446,8,0
1991-11-03,22,5141665.0,Grand Hotel,Gershwin Theatre,294857.0,,37.15,,7936,1292,0.7678,8,0
1991-11-03,22,5141665.0,Les Miserables,Imperial Theatre,457357.0,,46.1,,9920,1413,0.8776,8,0
1991-11-03,22,5141665.0,Lost in Yonkers,Richard Rodgers Theatre,245369.0,,32.72,,7500,1368,0.6853,8,0
1991-11-03,22,5141665.0,Miss Saigon,Broadway Theatre,784499.0,,55.69,,14088,1761,1.0,8,0
1991-11-03,22,5141665.0,Nick & Nora,Marquis Theatre,441733.0,,37.1,,11907,1576,0.9444,0,8
1991-11-03,22,5141665.0,On Borrowed Time,Circle in the Square Theatre,78726.0,,24.39,,3228,604,0.668,8,0
1991-11-03,22,5141665.0,Once On This Island,Booth Theatre,90910.0,,24.06,,3778,802,0.5888,8,0
1991-11-03,22,5141665.0,Park Your Car in Harvard Yard,Music Box Theatre,56827.0,,18.21,,3120,1000,0.624,0,5
1991-11-03,22,5141665.0,Six Degrees of Separation,Vivian Beaumont Theater,160201.0,,33.31,,4809,1053,0.5709,8,0
